"db","mode","phase","concurrency","query_no","repeat","complexity","duration_ms","server_ms","qps","avg_cpu","avg_mem","disk_mb","statement","result"
"postgres","normal","warmup",1,1,1,"simple","72.83","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""note"": ""warmup""}"
"postgres","normal","warmup",1,1,2,"simple","71.48","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""note"": ""warmup""}"
"postgres","normal","warmup",1,1,3,"simple","70.26","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""note"": ""warmup""}"
"postgres","normal","warmup",1,1,4,"simple","68.83","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""note"": ""warmup""}"
"postgres","normal","warmup",1,1,5,"simple","68.41","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""note"": ""warmup""}"
"postgres","normal","warmup",1,1,6,"simple","69.22","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""note"": ""warmup""}"
"postgres","normal","warmup",1,1,7,"simple","69.22","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""note"": ""warmup""}"
"postgres","normal","warmup",1,1,8,"simple","68.65","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""note"": ""warmup""}"
"postgres","normal","warmup",1,1,9,"simple","68.74","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""note"": ""warmup""}"
"postgres","normal","warmup",1,1,10,"simple","68.63","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""note"": ""warmup""}"
"postgres","normal","steady",1,1,1,"simple","19.30","2.17","51.81","17.08","2537.18","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""rows"": 10000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 4, ""2017-05-11 07:22:01"", ""2017-07-08 03:58:01""]}"
"postgres","normal","steady",1,1,2,"simple","18.79","2.18","53.22","17.34","2537.19","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""rows"": 10000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 4, ""2017-05-11 07:22:01"", ""2017-07-08 03:58:01""]}"
"postgres","normal","steady",1,1,3,"simple","18.86","2.20","53.03","17.05","2537.40","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""rows"": 10000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 4, ""2017-05-11 07:22:01"", ""2017-07-08 03:58:01""]}"
"postgres","normal","steady",1,1,4,"simple","21.29","2.17","46.96","16.12","2537.39","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""rows"": 10000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 4, ""2017-05-11 07:22:01"", ""2017-07-08 03:58:01""]}"
"postgres","normal","steady",1,1,5,"simple","18.51","2.21","54.01","17.04","2537.03","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""rows"": 10000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 4, ""2017-05-11 07:22:01"", ""2017-07-08 03:58:01""]}"
"postgres","normal","steady",1,1,6,"simple","17.90","2.21","55.88","17.56","2537.50","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""rows"": 10000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 4, ""2017-05-11 07:22:01"", ""2017-07-08 03:58:01""]}"
"postgres","normal","steady",1,1,7,"simple","19.30","2.19","51.81","48.20","2538.71","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""rows"": 10000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 4, ""2017-05-11 07:22:01"", ""2017-07-08 03:58:01""]}"
"postgres","normal","steady",1,1,8,"simple","19.35","2.19","51.68","17.92","2537.37","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""rows"": 10000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 4, ""2017-05-11 07:22:01"", ""2017-07-08 03:58:01""]}"
"postgres","normal","steady",1,1,9,"simple","19.50","2.20","51.27","16.87","2537.52","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 10000;","{""rows"": 10000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 4, ""2017-05-11 07:22:01"", ""2017-07-08 03:58:01""]}"
