"db","mode","phase","concurrency","query_no","repeat","complexity","duration_ms","server_ms","qps","avg_cpu","avg_mem","disk_mb","statement","result"
"postgres","optimized","warmup",1,1,1,"simple","157.58","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""note"": ""warmup""}"
"postgres","optimized","warmup",1,1,2,"simple","141.72","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""note"": ""warmup""}"
"postgres","optimized","warmup",1,1,3,"simple","142.51","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""note"": ""warmup""}"
"postgres","optimized","warmup",1,1,4,"simple","142.17","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""note"": ""warmup""}"
"postgres","optimized","warmup",1,1,5,"simple","140.23","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""note"": ""warmup""}"
"postgres","optimized","warmup",1,1,6,"simple","139.42","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""note"": ""warmup""}"
"postgres","optimized","warmup",1,1,7,"simple","140.32","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""note"": ""warmup""}"
"postgres","optimized","warmup",1,1,8,"simple","140.56","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""note"": ""warmup""}"
"postgres","optimized","warmup",1,1,9,"simple","139.71","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""note"": ""warmup""}"
"postgres","optimized","warmup",1,1,10,"simple","140.73","nan","nan","nan","nan","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""note"": ""warmup""}"
"postgres","optimized","steady",1,1,1,"simple","90.65","10.86","11.03","6.50","6325.09","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""rows"": 50000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 54, ""2021-12-09 19:12:21"", ""2023-08-10 20:49:59""]}"
"postgres","optimized","steady",1,1,2,"simple","90.25","10.90","11.08","6.50","6325.33","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""rows"": 50000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 54, ""2021-12-09 19:12:21"", ""2023-08-10 20:49:59""]}"
"postgres","optimized","steady",1,1,3,"simple","93.62","10.88","10.68","6.35","6325.38","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""rows"": 50000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 54, ""2021-12-09 19:12:21"", ""2023-08-10 20:49:59""]}"
"postgres","optimized","steady",1,1,4,"simple","92.75","10.99","10.78","6.40","6325.35","443.00","SELECT id, name, price, stock, created_at, updated_at FROM products ORDER BY id LIMIT 50000;","{""rows"": 50000, ""first"": [1, ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""21.99"", 54, ""2021-12-09 19:12:21"", ""2023-08-10 20:49:59""]}"
