"db","mode","phase","concurrency","query_no","repeat","complexity","duration_ms","server_ms","qps","avg_cpu","avg_mem","disk_mb","statement","result"
"neo4j","normal","warmup",1,1,1,"simple","9833.62","nan","nan","nan","nan","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""note"": ""warmup""}"
"neo4j","normal","warmup",1,1,2,"simple","4736.37","nan","nan","nan","nan","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""note"": ""warmup""}"
"neo4j","normal","warmup",1,1,3,"simple","4627.99","nan","nan","nan","nan","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""note"": ""warmup""}"
"neo4j","normal","warmup",1,1,4,"simple","4474.79","nan","nan","nan","nan","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""note"": ""warmup""}"
"neo4j","normal","warmup",1,1,5,"simple","4460.56","nan","nan","nan","nan","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""note"": ""warmup""}"
"neo4j","normal","warmup",1,1,6,"simple","4751.47","nan","nan","nan","nan","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""note"": ""warmup""}"
"neo4j","normal","warmup",1,1,7,"simple","4779.32","nan","nan","nan","nan","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""note"": ""warmup""}"
"neo4j","normal","warmup",1,1,8,"simple","4766.20","nan","nan","nan","nan","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""note"": ""warmup""}"
"neo4j","normal","warmup",1,1,9,"simple","4687.36","nan","nan","nan","nan","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""note"": ""warmup""}"
"neo4j","normal","warmup",1,1,10,"simple","4725.27","nan","nan","nan","nan","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""note"": ""warmup""}"
"neo4j","normal","steady",1,1,1,"simple","4671.16","772.00","0.21","1.74","3918.05","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""rows"": 50000, ""first"": {""id"": 1, ""name"": ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""price"": 21.989999771118164, ""stock"": 54, ""created_at"": ""2021-12-09T19:12:21.000000000+00:00"", ""updated_at"": ""2023-08-10T20:49:59.000000000+00:00""}, ""server_ms"": 772, ""counters"": {}}"
"neo4j","normal","steady",1,1,2,"simple","4661.51","765.00","0.21","1.81","4256.33","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""rows"": 50000, ""first"": {""id"": 1, ""name"": ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""price"": 21.989999771118164, ""stock"": 54, ""created_at"": ""2021-12-09T19:12:21.000000000+00:00"", ""updated_at"": ""2023-08-10T20:49:59.000000000+00:00""}, ""server_ms"": 765, ""counters"": {}}"
"neo4j","normal","steady",1,1,3,"simple","4661.22","766.00","0.21","1.70","4593.61","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""rows"": 50000, ""first"": {""id"": 1, ""name"": ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""price"": 21.989999771118164, ""stock"": 54, ""created_at"": ""2021-12-09T19:12:21.000000000+00:00"", ""updated_at"": ""2023-08-10T20:49:59.000000000+00:00""}, ""server_ms"": 766, ""counters"": {}}"
"neo4j","normal","steady",1,1,4,"simple","4419.09","455.00","0.23","1.29","4785.97","690.86","         MATCH (p:Product)         RETURN p.id         AS id,                p.name       AS name,                p.price      AS price,                p.stock      AS stock,                p.created_at AS created_at,                p.updated_at AS updated_at         ORDER BY id         LIMIT 50000;         ","{""rows"": 50000, ""first"": {""id"": 1, ""name"": ""Echo Dot (5th generation, 2022 release) | Big vibrant sound Wi-Fi and Bluetooth smart speaker with Alexa | Charcoal"", ""price"": 21.989999771118164, ""stock"": 54, ""created_at"": ""2021-12-09T19:12:21.000000000+00:00"", ""updated_at"": ""2023-08-10T20:49:59.000000000+00:00""}, ""server_ms"": 455, ""counters"": {}}"
